https://www.atacadaoprata925.com.br, (82) 99143-2677
https://www.maniadebiju.com.br, (21) 96913-6734
https://www.maniadmulher.com," (31)99378-6530, (31)99378-6530"
https://vantagejoias.com,Nenhum número encontrado
https://www.vivara.com.br,Nenhum número encontrado
https://www.codebrincosmasculinos.com.br,"(34) 99174-2518,  (34) 99649-9559,  (34) 99174-2518"
https://www.lojaodaspratas.com.br, (11) 93146-1512
https://www.ysyacessorios.com.br,"22 992778901,  22 992778901,  462761550001"
https://santaritasemijoiasfinas.com.br," 423459050001, 61991606106"
https://unaculture.com.br,(11) 94208-0333
https://www.usedivinaprata.com.br,(34) 98804-5026
https://www.amazingday.com.br,214650021465
https://www.dalumajoias.com.br,"(11) 969266418,  181225220001"
https://www.biaaloi.com.br," 94018-5468,  551197035140, 551197035140"
https://www.lojaohanajoias.com.br,Nenhum número encontrado
https://www.zara.com,Nenhum número encontrado
https://lilicebiju.com.br,"552199010011, 21 990100116,  552199010011,  361622620001"
https://arffolheados.commercesuite.com.br,"134578910111, 112131415161, 123456789101,  119751032711, 1975103271, 119751032711, 11975103271, 12345678910"
https://www.universovioleta.com.br,Nenhum número encontrado
https://www.kabalajoias.com.br," 11956653808,  551195665380, 551195665380, 11956653808,  446380120001"
https://www.luizasemijoias.com.br,Nenhum número encontrado
https://www.mundojoias.com.br," (11) 96457-1186,  (19) 98247-0129"
https://malorenacessorios.com.br," 370734400001, 11976711937"
https://www.helosemijoias.com," 19 99219-2344,  19 99271-4742, 19 99271-4742"
https://www.azulayacessorios.com.br,"(21) 99744-8417, (21) 3129-3389,  (21) 3129-3389"
https://eurolinejoias.com.br,Nenhum número encontrado
https://www.filipjoias.com.br," (11) 95158-9745, -103841844728"
https://www.anjodamamae.com.br,"468101214123, 46810121416, 468101214, 1468102357, 2468101214,  (14)3425-1487, (14)3425-1487, 6810121424"
https://www.lojagringao.com.br, (21) 98246-1826
https://www.lineacessorios.com.br," 441757080001, 553731121143, 37 3112-1143"
https://www.pratafina.com.br,Nenhum número encontrado
https://www.rosanabijoux.com," 551195389438, 551195389438,  366791290001"
https://malacheia.com,"551998191177,  352828260001, (19) 2221-7478"
https://www.belavishop.com.br,(11) 93234-4615
https://www.aranys.com.br, (11) 94039-8201
https://www.luvijoias.com.br," 5133271206,  3200100014, 5130011206, 3500442500,  5133281400, 5320974200, 5321357000, 5306094200, 5306105000, 5426980000,  5133321484, 5267150015,  5129991206, 3200100014, 5426970000,  5426970000, 5271000000,  5269810014,  3270730000, 5427000033, 3100111414,  5312254591,  5133301206,  5133261233, 5303074200, 5231820000,  5423470006, 5520716000, 5426960000, 3100081206,  5267190029,  (21) 98250-9776, 5426940000, 3270730000,  5267150015,  5133291200,  5427000033, 5267190029, 5209810000, 5269810014,  5130011206, 5520612000,  5426940000, 5312254591, 5266070000, 5202460000, 5423470006,  5130371414"
https://www.aquajoias.com.br, (11) 97536-4005
https://eliciarommanel.com.br," 553198411192,  404747580001, 553198411192, (31) 984111921"
https://www.storewomens.com.br," 526695 3200,  523819 3210,  513012 3100,  520293 3203,  510892-1101, (11) 99914-7460,  541526 1407,  532155 3300,  551735 3500,  532151 3300,  526702 3200,  522928 3202,  523214 3207,  (11) 99914-7460"
https://www.gskjoias.com.br, (19) 98176-8114
https://virtualjoias.com,(11) 3522-4808
https://www.artcocojoias.com.br," (11) 93299-6041, (11) 93299-6041,  (11) 3885-1621, 11 93299 6041"
https://www.webcontinental.com.br, 0963171399
https://www.drogaraia.com.br," 355030801,  (11) 3765-2376,  (11) 3765-0688"
