https://www.essenciabrasileira.com.br, (11) 3042-5600
https://tiendamia.com,Nenhum número encontrado
https://www.eliteimports18koutlet.com.br, (21) 964362131
https://www.lojadomilitar.com, (83) 8101-5932
https://www.relojoariaimpala.com.br," (11) 97469-1032,  (11) 3209-8228"
https://www.vivara.com.br,Nenhum número encontrado
https://www.tokaiaimportados.com.br,"(21) 3856-7721, (21) 98437-9742,  (21) 3856-7721"
https://www.empontostore.com.br," (11) 2293-8959, (11) 2293-8959"
https://www.pendulari.com.br," (15) 99613-5665, -106986507612"
https://nmpresentescomcarinho.com.br,"552799938555,  506159040001,  552799938555"
https://www.montecarlo.com.br,Nenhum número encontrado
https://www.mytime.com.br, (21) 98126-4833
https://www.pjkstore.com.br, (21) 92001-3685
https://www.andoriaonline.com.br,2198684-7623
https://smartwatchponto.com.br,(51) 99646-4276
https://www.invictarelogios.com.br,Nenhum número encontrado
https://www.yazolerelogios.com.br,21920013685
https://santostilo.com, (31) 9599-4835
https://www.xtremeinfo.com.br," (19) 3491-1359,  (19) 99498-5818,  19994985818"
https://www.oiplace.com.br,Nenhum número encontrado
https://www.emausacessorios.com.br," 309319050001, 551198118145, 11981181459"
https://www.newstorerj.com.br,Nenhum número encontrado
https://www.joalheriaexata.com.br," 9 9107-3767,  167124160001"
https://www.ceriollirodasepneus.com.br," 504545043,  (41) 99211-4884, (41) 99211-4884"
https://www.lokstores.com.br,19988035734
https://shop.samsung.com,Nenhum número encontrado
https://www.relojoariaeoticasuica.com.br,"(48) 3658-2163, (48) 98481-8250"
http://www.offboardshop.com.br," (11) 2667-9090, (11) 2667-9090"
https://www.tictacarea.com,"+34 968641556, +34 625566089"
https://shopping.livelo.com.br,Nenhum número encontrado
https://www.vulcanoloja.com.br,"555199847277,  450267720001"
https://bewatch.com.br,"554899970718,  4899918-3913, 4899970-7188,  190665140001"
https://www.apple.com,Nenhum número encontrado
https://www.casaevideo.com.br," (21) 99104-3269,  (21) 4002-3535"
