https://www.shopmillennium.com.br,+49999202094
https://www.futfanatics.com.br,Nenhum número encontrado
https://cbskateshop.com.br," 144725990001, 11948785852"
https://www.gigilcalcados.com.br,(18) 99656-0030
https://www.wtennis.com.br,Nenhum número encontrado
https://www.nike.com.br,Nenhum número encontrado
https://www.awallon.com.br," 9 89373698,  (51) 3598-1247"
https://www.andaraki.com.br," 101096096,  2 10020533, (41) 99911-0044,  101098098,  (41) 99911-0044,  3 10025962"
https://www.lojaspldo.com.br,Nenhum número encontrado
https://www.lojasmond.com.br, 8045700100
https://www.ipirangacalcados.com," (15) 3521-6515,  (15) 99828-4189, (15) 3521-6515, (15) 99828-4189"
https://www.lumman.com.br, (24) 99317-3906
https://www.brisaesportes.com.br,"00519457144, 696039344, 794630544, 5968531144,  12 102055001, 621616744, 002015631144, -107678678, 815617144,  (54) 3228-4251, 1570197344,  107678678,  107996631744, 695340944,  2 435682115,  2 43568211,  107992631944, 6181558344,  107678678626, 9605416944, 4072180944,  107682682, -107682682,  390554520144, -12-102055001,  107682682602, -2-43568211,  71883374544"
https://www.shbrazil.com, (55) 3281-1687
